"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_1715",-3.12883047237204,6.94912710960107,46.6505479199584,7.77470926706165e-07,1.53262878645753e-05,"SL1344_1715"
"SL1344_P1_0099",-1.07297471360883,7.3404794996184,36.4743594139898,7.87866432132173e-07,1.54618787305939e-05,"SL1344_P1_0099"
"SL1344_3978",-1.73576888674462,5.66285802707039,36.4534305619438,7.91937928353146e-07,1.54727072579575e-05,"SL1344_3978"
"SL1344_2965",-1.57497271490613,5.4883830608286,36.4069554305745,8.01059191782224e-07,1.55816646330737e-05,"ygdK"
"SL1344_3753",-1.8093817183865,5.25230953177898,36.2792884525078,8.266933237406e-07,1.60094442782541e-05,"uhpT"
"SL1344_0599",-2.54817662189259,6.20850309199224,42.9403536860585,8.35972617381719e-07,1.61181387105703e-05,"SL1344_0599"
"SL1344_4010",0.932682630581983,7.52570039135189,36.1575193130242,8.51954870599073e-07,1.63545572539455e-05,"fieF"
"SL1344_1204",1.41636983303021,5.27845729414469,35.9330970516682,9.00681497891821e-07,1.72147646292715e-05,"aroQ"
"SL1344_0664",-1.15672876853768,6.71007410865929,35.8188477692102,9.26614722152707e-07,1.75929877691794e-05,"nagC"
"SL1344_1039",-2.12918256388115,5.71060149889022,38.1474571741276,9.2847433176743e-07,1.75929877691794e-05,"hpaR"
"SL1344_2171",0.822639682928445,7.06287062552435,35.7803634658317,9.35527533815356e-07,1.76505538139584e-05,"yeiG"
"SL1344_2322",-1.77376856061274,5.58760972921077,35.6715957704664,9.61212796751083e-07,1.80250213063629e-05,"hisQ"
"SL1344_2438",1.12552606401157,6.64696882197899,35.6447103916498,9.67676303071347e-07,1.80250213063629e-05,"SL1344_2438"
"SL1344_2532",-1.86038093670211,5.25936334906059,35.6499439292813,9.66414506343062e-07,1.80250213063629e-05,"SL1344_2532"
"SL1344_3677",-1.02012335610474,7.38165673661366,35.1309482222729,1.10046672187204e-06,2.04120325289007e-05,"rfaF"
"SL1344_4374",-3.56326898941156,4.28822339100669,35.8498449187316,1.12554741948295e-06,2.07895229245673e-05,"SL1344_4374"
"SL1344_0561",-2.6144926062623,5.49871803543402,38.6667498395503,1.14560336205071e-06,2.09703576250215e-05,"SL1344_0561"
"SL1344_3228",-1.84885470989161,5.53063197037078,35.828009408704,1.14816967723516e-06,2.09703576250215e-05,"SL1344_3228"
"STnc1270",0.930908696299279,8.27882671123506,34.9571740956366,1.14964881429258e-06,2.09703576250215e-05,"STnc1270"
"SL1344_P2_0049",-0.926622582273072,6.77072704665231,34.9099412627433,1.16341595866482e-06,2.11337874144237e-05,"nikB"
"SL1344_2966",-1.50400469302297,6.50950474177662,36.1623316424974,1.17115030638179e-06,2.11830471380461e-05,"SL1344_2966"
"SL1344_3441",-1.43846779165197,6.49960474437668,36.107402643288,1.17576512777144e-06,2.11830471380461e-05,"nirB"
"SL1344_0407",-1.41748788329702,6.32337937202312,34.7554449302375,1.20968226495581e-06,2.16169237266087e-05,"tsx"
"SL1344_2060",-1.11261758448004,7.20567593436581,34.7624872248901,1.20753144385229e-06,2.16169237266087e-05,"rfbK"
"SL1344_1624",-1.38156443657289,5.97166144590438,34.7180006519567,1.22118673767613e-06,2.17341574851184e-05,"sapC"
"SL1344_0268",-1.79189403741079,6.95227345683821,38.8998351751269,1.37715004810245e-06,2.44110952074934e-05,"sciI"
"SL1344_2996",-2.70108385409527,6.98317425902628,42.611573963821,1.47579592957741e-06,2.60546140820173e-05,"kduI"
"SL1344_P1_0039",-2.10345890611568,5.15378837324219,34.306459057676,1.51813474381176e-06,2.6694881335186e-05,"SL1344_P1_0039"
"SL1344_1241",-2.59371767945786,5.56509730687572,37.7036993085939,1.5257110077044e-06,2.67212174895162e-05,"astB"
"SL1344_2867",-2.72082862896788,4.73559011461313,34.9949211402264,1.53450441517675e-06,2.67685770203056e-05,"spaR"
"SL1344_4395",-3.50601492261509,4.98204317253104,38.0589155342257,1.56966092240944e-06,2.72736340510351e-05,"SL1344_4395"
"SL1344_0593",-1.37132010272734,5.52001622191059,33.5173547996186,1.65904422597851e-06,2.86342320180686e-05,"ybdN"
"SL1344_0983",1.29377654599462,5.74483534031849,33.5127955303857,1.66099389549761e-06,2.86342320180686e-05,"sodCa"
"SL1344_2515",-2.30700357602376,6.846351598402,40.5333186423133,1.67632632638663e-06,2.87856661359205e-05,"csiE"
"SL1344_P2_0025",-2.10344242358321,5.38771714170744,34.641968340958,1.70305368586848e-06,2.91308326968009e-05,"yccB"
"SL1344_0334",-2.79016678989248,4.78327108969642,35.3618773565704,1.7153187123987e-06,2.92269033321888e-05,"SL1344_0334"
"SL1344_1490",-1.85375434261522,5.05853267093836,33.2291171332069,1.78721370123598e-06,3.02176593485898e-05,"SL1344_1490"
"SL1344_2225",-2.21944448386517,4.96914552297821,33.7524440179656,1.78314180255897e-06,3.02176593485898e-05,"napC"
"SL1344_0346",-2.5242130600924,6.41818732481081,40.149060371272,1.80043174423344e-06,3.03245132093877e-05,"SL1344_0346"
"SL1344_1384",0.844349949831251,8.16656364509157,33.0916739891695,1.85199039627703e-06,3.10738541299001e-05,"tppB"
"SL1344_2173",-2.08797306608187,5.85897256775741,36.0905967249672,1.8659549550209e-06,3.11891178033151e-05,"SL1344_2173"
"SL1344_1015",-1.93011082045475,8.85451848359894,39.8724484644022,1.8959466410905e-06,3.15703842205827e-05,"helD"
"SL1344_0916",-1.64409057402273,6.16616218269658,34.4251107001701,1.9152791524888e-06,3.17719515258142e-05,"ycaL"
"SL1344_0538",-2.69196060800467,3.56120642182039,32.9066732755958,1.94313965858333e-06,3.20356753442528e-05,"fimC"
"SL1344_1484",-1.81830582704189,5.5224702259408,33.958129314356,1.945751891928e-06,3.20356753442528e-05,"SL1344_1484"
"SL1344_0876",-1.39402853333073,6.56887868034126,33.8104221990612,1.98267453826921e-06,3.25217808590726e-05,"hcp"
"SL1344_2993",-1.72171944515786,6.83751055675544,36.5673667145285,2.01778312461811e-06,3.29746268246141e-05,"ygeA"
"SL1344_1554",-2.08489909669394,5.11953342408671,33.001081206034,2.03827946267102e-06,3.31862093255623e-05,"SL1344_1554"
"SL1344_1370",-1.72071451996925,5.30688168934427,32.6635382756968,2.07023081845242e-06,3.3582046781981e-05,"ydhL"
"SL1344_2082",-2.87449949653966,3.83007071452581,32.4970081776831,2.16234818630099e-06,3.4947362599188e-05,"cpsB"
"SL1344_2474",-2.32945385626303,9.08797263520326,40.3896601691919,2.19232690008537e-06,3.51765738103651e-05,"shdA"
"SL1344_2806",0.753009165936476,9.72620180357188,32.4440698337701,2.19253440037308e-06,3.51765738103651e-05,"csrA"
"SL1344_0930",-1.77540532377644,7.75710459429792,37.9032045458082,2.25217654525386e-06,3.60020657924944e-05,"mukE"
"SL1344_3887",-0.966461027693719,7.29435688451041,32.3099579149053,2.27102524294379e-06,3.61718368405106e-05,"rffT"
"SL1344_1299",-1.08810022725698,6.68073017499596,32.2019124545468,2.33642726871979e-06,3.70791851021379e-05,"ydiJ"
"SL1344_0934",-0.95750302932328,6.85176051833337,32.1203486775361,2.3871215976499e-06,3.74381980983928e-05,"ycbL"
"SL1344_1224",-1.19337040050986,6.24907428846606,32.0973412174114,2.4016314521717e-06,3.74381980983928e-05,"yeaD"
"SL1344_1649",-1.27094753570824,6.25277867322922,32.1104202335249,2.39337161887293e-06,3.74381980983928e-05,"yciK"
"SL1344_2538",1.06096682172034,6.40898126599734,32.1163085824329,2.38966277267525e-06,3.74381980983928e-05,"yfhL"
"SL1344_2570",-1.77793606129783,6.48109693348148,35.5853992114945,2.37491343359302e-06,3.74381980983928e-05,"SL1344_2570"
"SL1344_2127",-1.66290454693837,5.75487824146143,32.7632539439481,2.41751232121467e-06,3.75525942192921e-05,"stcC"
"SL1344_0519",-1.68820915093327,5.85079229861387,33.0492359121214,2.43732826694378e-06,3.77270952869186e-05,"ylbA"
"SL1344_3884",-0.998979657196437,7.02736927582533,32.0044287401939,2.46118620867508e-06,3.79627178011777e-05,"rffA"
"SL1344_1656",-2.23707862447466,6.31051848910958,37.3274564303347,2.52178620413433e-06,3.8761441095715e-05,"trpC"
"SL1344_0425",-2.94105030359797,6.34396143624204,39.4279894185302,2.54497993088498e-06,3.8981643819409e-05,"phnW"
"SL1344_1486",-1.7062560766816,5.38301086133039,31.8106622390459,2.59048462314773e-06,3.95408694561022e-05,"SL1344_1486"
"SL1344_0237",-0.883124504309408,7.92666839260185,31.7694315606722,2.61891599157207e-06,3.98365214496568e-05,"mesJ"
"SL1344_0447",-1.9252013751439,4.96054866528381,31.7260434048203,2.64919283684122e-06,4.01581093474276e-05,"comE1"
"SL1344_2760",-1.63734082151956,4.67868830028178,31.674642950357,2.68554196329351e-06,4.0569218112159e-05,"iroD"
"SL1344_2272",1.45629360841852,5.79284363172194,31.6326486356747,2.71563194226613e-06,4.08832808842531e-05,"SL1344_2272"
"STnc780",1.03033764263741,6.36178800421995,31.5535366481915,2.77329339738741e-06,4.160886612599e-05,"STnc780"
"SL1344_0704",-3.59580890328396,4.05992815729578,32.4927789077366,2.82643927555317e-06,4.22619967868426e-05,"SL1344_0704"
"SL1344_1442",-1.22775906781078,6.56201608707157,31.4260551583348,2.86895876043793e-06,4.2752348172492e-05,"dcp"
"SL1344_0663",-1.04838010515913,7.16586406242432,31.4058212423436,2.88446193162261e-06,4.28381576061249e-05,"nagD"
"SL1344_4012",-1.48501409091351,6.19091879678946,32.3312235822567,2.92503526870486e-06,4.32944614182712e-05,"sbp"
"SL1344_2936",1.11430246893308,7.01812900277569,31.3405153762689,2.93510832576113e-06,4.32977724833756e-05,"SL1344_2936"
"SL1344_3479",-1.41414494306047,5.59032870303741,31.3200788117651,2.95115053916043e-06,4.33888219737434e-05,"gntT"
"SL1344_3226",-2.13439550480869,4.42835221433803,31.273133190779,2.98835501120465e-06,4.37893620975188e-05,"gatY"
"SL1344_0280",-1.50262956123631,6.25262471919452,32.1699531652745,3.08343545263518e-06,4.50324991687184e-05,"sciS"
"SL1344_0115",-2.41620843793462,6.34445311892162,37.2619626716284,3.14336214299164e-06,4.57556952999711e-05,"leuO"
"SL1344_1599",-2.06989518431188,5.00775978080477,31.419460159779,3.17624362454473e-06,4.60817391864641e-05,"SL1344_1599"
"SL1344_1242",-2.1775005669171,4.94679390625858,31.654168364068,3.21569129734053e-06,4.6500588628648e-05,"astE"
"SL1344_3362",-1.52251998045324,5.77850996357405,30.9679869978991,3.24264125289076e-06,4.67365604842877e-05,"envR"
"SL1344_P2_0038",-1.77126301015234,4.6233563817233,30.883905034409,3.31667309835503e-06,4.76473690861722e-05,"psiA"
"SL1344_1400",-1.16210150742681,5.67200437291284,30.8667852962756,3.33196507966298e-06,4.77111351472262e-05,"fumC"
"SL1344_1866",-1.98363227440719,4.72461307884639,30.8518223768935,3.3453917688767e-06,4.77478643376038e-05,"SL1344_1866"
"SL1344_0790",1.1683173740395,6.3625375074073,30.695073343537,3.48954824088336e-06,4.94840453771717e-05,"ybhQ"
"SL1344_2081",-2.2157021388354,4.70191338746838,30.7057324572143,3.47953959579775e-06,4.94840453771717e-05,"cpsG"
"SL1344_0058",-2.08795583555983,5.61812615067212,32.9856906545617,3.6724451447942e-06,5.19101892492453e-05,"SL1344_0058"
"SL1344_3592",-1.3474726083805,5.63829427576251,30.3888483785743,3.79052875061888e-06,5.34075781657712e-05,"dppF"
"SL1344_4181",-1.32213746805973,6.07285427815871,30.2629728864752,3.92212929798856e-06,5.50852408752643e-05,"qor"
"SL1344_0609",-2.50733993938608,4.3134377114421,30.1490302432855,4.04543765994369e-06,5.66361272392117e-05,"citF"
"SL1344_1392",0.857322659261801,7.67020496119434,30.1092192608398,4.08948502344513e-06,5.70710354383009e-05,"ydgK"
"SL1344_3733",-1.78253969796802,4.40357725164449,29.9140399443624,4.312919147407e-06,5.99987106708898e-05,"SL1344_3733"
"SL1344_2884",1.17276398364602,6.46251549117101,29.8428186084393,4.39764551022215e-06,6.09843837947526e-05,"SL1344_2884"
"SL1344_2109",-2.57820698163795,5.32057488772227,32.573639422349,4.44031415017617e-06,6.12961537933907e-05,"SL1344_2109"
"SL1344_2896",-2.82481440670998,7.34478087385545,37.279130685681,4.44801479983886e-06,6.12961537933907e-05,"ygbK"
"SL1344_1097",-1.16118192196843,6.70087258584528,29.665678169441,4.6161266652139e-06,6.32164885366987e-05,"solA"
"SL1344_3378",0.764170540763912,7.64783508457478,29.6746254404396,4.60481959639162e-06,6.32164885366987e-05,"SL1344_3378"
"SL1344_0078",-2.568742672139,5.19758683907147,32.3495920605045,4.65209539275025e-06,6.33145862121675e-05,"fixC"
"SL1344_1255",1.08249023821073,6.99101488994122,29.6456795490315,4.64150646082529e-06,6.33145862121675e-05,"ydjN"
"SL1344_4406",0.863465164334798,7.66021651131746,29.517851318062,4.80726805408959e-06,6.5224538165981e-05,"holC"
"SL1344_0004",0.79003819237183,7.86213035139297,29.4851673826133,4.85065157401039e-06,6.54515794192244e-05,"thrC"
"SL1344_1286",-1.61355188531391,4.99633011388881,29.4828228529846,4.8537795474675e-06,6.54515794192244e-05,"ydiS"
"SL1344_0038",-1.69019724067325,5.07447081890321,29.4512361691858,4.89613045623784e-06,6.58207629529711e-05,"SL1344_0038"
"SL1344_3781",-1.80145918272442,4.32934669338076,29.3596083798763,5.02121670411214e-06,6.72965507051127e-05,"ccmF1"
"SL1344_3096",-1.08206879159403,6.3445874812391,29.3414614150103,5.04638996910701e-06,6.74283595872171e-05,"SL1344_3096"
"SL1344_1949",-1.74157017782871,4.87517989099262,29.2723682546874,5.14346751988233e-06,6.85172218709173e-05,"SL1344_1949"
"SL1344_2667",-2.63585427601674,3.79629791880952,29.141061468783,5.33345940232094e-06,7.083349707735e-05,"gpU"
"SL1344_3304",-1.63160129984869,5.1284079325741,29.1089211261711,5.38108950342152e-06,7.12508116175934e-05,"yhcG"
"SL1344_3898",0.868891230162066,7.3291825069675,29.0431275887505,5.48000490414584e-06,7.23426473231985e-05,"cyaY"
"SL1344_0634",-1.00757944650486,7.23120667325559,28.9347233318982,5.64721364578998e-06,7.43267999607567e-05,"holA"
"SL1344_0480",-0.778617129103553,10.2911776409692,28.9231121908139,5.66544164055068e-06,7.43441237368979e-05,"htpG"
"SL1344_1853",-1.27608075064187,7.03535880897215,30.0134722456628,5.70089538676891e-06,7.43653890808193e-05,"cheR"
"SL1344_2158",-2.77441827366835,9.61820121088479,36.3597134183413,5.68456609020127e-06,7.43653890808193e-05,"yohJ"
"SL1344_0046",-0.777048413106547,7.99273808389096,28.8837937175945,5.72763162398419e-06,7.44931024231789e-05,"ribF"
"SL1344_0962",0.983727129384121,7.94785240265564,28.8203899304603,5.82944797768189e-06,7.55936675807953e-05,"SL1344_0962"
"SL1344_4223",1.04696969701921,6.40290728569972,28.7983295735179,5.86532226319046e-06,7.58351666734861e-05,"lpxO"
"SL1344_2910",0.774651020435691,6.7847356628892,28.7803478142135,5.89473726232977e-06,7.59919794873949e-05,"ftsB"
"SL1344_4243",-3.04790331072411,5.6150831527247,33.7805795446437,5.9788843501857e-06,7.68513906532641e-05,"SL1344_4243"
"SL1344_3963",-1.64971554644003,7.56876972314074,33.0018124280678,6.0988577240917e-06,7.79325580404784e-05,"yihO"
"SL1344_4196",-2.28604173603927,4.78895512043245,28.6479583103973,6.11618119289468e-06,7.79325580404784e-05,"siiD"
"SL1344_P1_0022",-2.19002699595761,5.65986885423755,31.5701082149259,6.08171458998692e-06,7.79325580404784e-05,"SL1344_P1_0022"
"SL1344_0411",-0.976840918834194,8.50114621822577,28.7258096600216,6.17750820285598e-06,7.84864915021817e-05,"ribH"
"SL1344_1356",-1.77478663931826,5.70635007778133,29.8262206211952,6.21079226870493e-06,7.86819677614607e-05,"ssaU"
"SL1344_3223",-1.86748648210542,5.76292831043545,30.3572718559188,6.29053274870812e-06,7.94631665612669e-05,"garD"
"SL1344_2912",-1.86044907635607,5.15838339777934,28.7428898837291,6.33095726771214e-06,7.97446651829873e-05,"cysC"
"SL1344_3230",-1.79274546458675,5.15154295278846,28.4849493348384,6.40103374941693e-06,8.03969838926767e-05,"SL1344_3230"
"SL1344_0611",-2.96472445845148,4.80162605792408,30.5813864893168,6.44007604671029e-06,8.06569068414201e-05,"citD"
"CsrB",0.851188960508737,12.87315140606,28.4197407681161,6.51889595674507e-06,8.14121210961686e-05,"CsrB"
"SL1344_2784",1.3321502002615,5.59508118190465,28.3794113882915,6.59294069012551e-06,8.21035900107415e-05,"SL1344_2784"
"SL1344_1347",-3.22359060771678,3.60101363241435,28.3405142256254,6.66520177882242e-06,8.23040084823128e-05,"ssaM"
"SL1344_1603",-1.71343673217212,5.14447419386379,28.3441764233866,6.65836264033254e-06,8.23040084823128e-05,"SL1344_1603"
"SL1344_2050",0.909568299777274,6.61691603412879,28.3477965122078,6.65160945816081e-06,8.23040084823128e-05,"hisC"
"SL1344_0417",-1.07127185136522,7.89084070420536,29.1318407177236,6.78046018326951e-06,8.34927253939854e-05,"ispA"
"SL1344_1731",-1.51952904336241,5.52253672912395,28.2657770150283,6.80641379799173e-06,8.35781984803677e-05,"dadA"
"SL1344_4448",-1.39644403501969,6.09868342958486,28.7454988926693,6.82800833568583e-06,8.36098179489552e-05,"yjiO"
"SL1344_2957",-2.14815274851626,5.09979300963848,28.9370425698916,6.95881692817903e-06,8.4974886711875e-05,"fucK"
"SL1344_3323",-2.95398791202833,3.79850556734057,28.1107327540651,7.10958564171509e-06,8.6575452855899e-05,"oadB2"
"SL1344_1916",0.986355896199299,6.3492616693644,28.0946937823212,7.14175612062732e-06,8.67269610670654e-05,"SL1344_1916"
"SL1344_4048",0.916414368348964,7.62711160875883,28.0571463345382,7.2176732619834e-06,8.74074150404381e-05,"metJ"
"SL1344_0540",-1.8822965557424,5.8706998209248,30.3154519819475,7.36456313936369e-06,8.86975878373775e-05,"fimH"
"SL1344_2041",-2.12276711638603,5.13411277760326,29.1708225617714,7.35564108308328e-06,8.86975878373775e-05,"phsA"
"SL1344_2660",0.819086995671504,7.69267836834614,27.9610005068112,7.41600114213241e-06,8.90730628983992e-05,"smpB"
"SL1344_1315",-2.86507538636553,4.30823247640692,28.6731447039838,7.46451685755547e-06,8.94114880267407e-05,"orf245"
"SL1344_3910",-2.29774534692182,6.5050991535418,33.020896488633,7.69507200912759e-06,9.19226536742524e-05,"yigI"
"SL1344_1508",-1.51907304310474,5.54756081110262,27.8142566132722,7.72992967592584e-06,9.20888099061518e-05,"narZ"
"SL1344_4400",0.984190548840337,7.31173327878459,27.7740310156724,7.81842518075157e-06,9.28913434988754e-05,"yjgD"
"SL1344_2316",0.664123319001912,7.11096781715703,27.7621695413245,7.84472496340114e-06,9.29525901323758e-05,"yfcE"
"SL1344_1684",-1.10345555004856,6.45228954930851,27.7168795150486,7.94601081673129e-06,9.38996331998676e-05,"hnr"
"SL1344_3221",-2.21081891359547,4.71968550405566,28.1201808847258,8.16650658882955e-06,9.62465495026667e-05,"garRb"
"SL1344_1920",-1.10287516977798,6.66168914249211,27.5349412780045,8.36709639723125e-06,9.83469405407181e-05,"dcm"
"SL1344_2893",-2.7909381907816,4.04452618794426,27.4517738081576,8.56741108059059e-06,0.000100165795506054,"SL1344_2893"
"SL1344_4174",0.712821925234418,9.19739711926492,27.4523739539603,8.56594749373077e-06,0.000100165795506054,"lexA"
"SL1344_3058",-1.70278623006599,5.22636697407207,27.3827435626402,8.73754020711429e-06,0.000101883890584813,"SL1344_3058"
"SL1344_1320",-1.16688612605387,5.77976125117182,27.3501345507918,8.81915052475817e-06,0.000102023646596939,"ttrS"
"SL1344_1651",0.652861870606736,8.72450885444042,27.3604744796074,8.79318563344165e-06,0.000102023646596939,"yciL"
"SL1344_3007",-2.17456753182334,5.30752174997488,28.9055917131908,8.81164927974716e-06,0.000102023646596939,"stdB"
"SL1344_0956",0.991846192663092,6.16885520515981,27.2998223727294,8.94665721720145e-06,0.000102956819703711,"SL1344_0956"
"SL1344_2624",-0.884098226653734,7.81258083500768,27.3002108604738,8.94566520775585e-06,0.000102956819703711,"yfiA"
"SL1344_0429",0.660441131053751,8.93036874388862,27.2496203754144,9.07583633080741e-06,0.000104170695849163,"yajQ"
"SL1344_1607",-1.5239445869889,4.78740282593288,27.071291346401,9.55095139951681e-06,0.000109338495709052,"SL1344_1607"
"SL1344_3498",-1.5589319486521,4.96952814796518,27.0402011398767,9.63645165977944e-06,0.000110030757133482,"SL1344_3498"
"SL1344_0512",-2.05617159153895,4.80268455562169,27.3321953109641,9.81124172018035e-06,0.000111736317621536,"garRa"
"SL1344_0980",-1.87998668309271,6.64865647506963,30.9822617922958,9.83823526147712e-06,0.000111754217595487,"SL1344_0980"
