"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_1980",-0.934681461161615,4.28804226860709,5.9609216935332,0.0200256649478594,0.0685613887155685,"SL1344_1980"
"SL1344_P1_0019",-1.0770522570933,3.87315576222075,5.96095982555465,0.0200252984916992,0.0685613887155685,"SL1344_P1_0019"
"SL1344_4425",0.383166501577676,7.52146932451824,5.95906176131664,0.0200435481071047,0.0685692120457837,"SL1344_4425"
"SL1344_0181",0.367653278060335,7.15405742283139,5.95741512074731,0.0200593949588485,0.068570062394322,"panD"
"SL1344_0448",0.58459347534852,5.20503653009715,5.95345896763781,0.020097523644688,0.0686465889351861,"ybaW"
"SL1344_0528",0.52644318616581,6.07209385910626,5.95185412019331,0.0201130133185895,0.0686465889351861,"lpxH"
"SL1344_2968",0.40428184508316,7.61475201297516,5.94768553836141,0.0201533082967096,0.0687307550599963,"mltA"
"SL1344_2262",0.467469075801253,5.86151489578441,5.94521648346515,0.0201772164085362,0.0687589483193218,"SL1344_2262"
"SL1344_0270",-1.05757007368288,4.14350699238258,5.92222152261351,0.0204013650163207,0.0694689392809806,"sciJ"
"SL1344_4387",-0.347493746603663,9.13040266013722,5.91745444776177,0.0204481709715624,0.0695744269280097,"mgtA"
"SL1344_2248",0.607944567257004,5.54741052587924,5.91516604039246,0.0204706813546434,0.0695971502204274,"yfaE"
"SL1344_0221",0.432177874839485,6.94550038958703,5.90345943943612,0.0205862577980292,0.0697742400001052,"dxr"
"SL1344_3433",0.411043182443678,7.78175850544136,5.90454365706675,0.0205755238347837,0.0697742400001052,"crp"
"SL1344_3509",-0.525352864551879,7.08848200629488,5.94750707105042,0.020578223362685,0.0697742400001052,"gntR"
"RprA",0.850583492810798,4.2557767476484,5.90747815909804,0.0205465022016094,0.0697742400001052,"RprA"
"SL1344_4174",0.326680845123245,9.19739711926492,5.89900167350121,0.020630454539917,0.0698701680720147,"lexA"
"SL1344_P1_0045",-1.05271795236117,4.18268691680577,5.888007089805,0.0207399024028301,0.070186767484866,"SL1344_P1_0045"
"SL1344_1179",-0.942760304740673,3.95642928196067,5.88380972615122,0.020781852267027,0.0702605587269742,"envF"
"SL1344_2594",0.346857929336321,8.65771335515627,5.88262863716949,0.0207936730900349,0.0702605587269742,"SL1344_2594"
"SL1344_3932",0.290627767062585,8.54282732759601,5.87643497634404,0.0208557815748125,0.0703824804313987,"yigC"
"SL1344_P1_0012",-1.62821705854571,3.04352549256784,5.87583814744357,0.0208617770705442,0.0703824804313987,"SL1344_P1_0012"
"SL1344_2646",0.468726707544253,11.7977467058862,5.87237014373847,0.0208966522957954,0.0704460762977889,"rpl19"
"SL1344_3631",0.62027239915812,5.31145167454244,5.85692911539323,0.0210527028759661,0.0709177638641741,"ysaA"
"SL1344_2425",-1.99643647258799,3.07192246861773,5.84739613442781,0.021149677663979,0.0711898797939141,"eutJ"
"SL1344_1571",-0.319077150876346,7.56672035324466,5.83855297771951,0.021240069552996,0.0714394382210944,"hrpA"
"SL1344_4259",0.491192435097933,5.622810928863,5.83536058212348,0.0212728043170961,0.0714948377507298,"yjdC"
"SL1344_0050",0.406488412684328,7.87198161765636,5.83170986804973,0.0213103059258952,0.0715661610773379,"ispH"
"SL1344_2639",-1.36646463259902,3.36158131845431,5.82740558169715,0.0213546136702641,0.0716602150339548,"SL1344_2639"
"SL1344_1226",0.512090697539165,5.5709053174805,5.81855149120954,0.0214460718172949,0.0719122286108529,"yeaA"
"SL1344_1147",0.598608456634123,5.64871466485227,5.80547692882005,0.0215819051473838,0.0723125419419964,"ycfP"
"SL1344_1004",0.454864016125083,6.30791312836977,5.80258127058977,0.0216121149109956,0.0723586116898223,"pqiB"
"SL1344_4344",0.368904233379314,7.50980185659313,5.79474368961369,0.0216941136366933,0.0725778718012968,"ytfP"
"SL1344_4085",0.355864412826591,12.9842664946559,5.78674443439945,0.0217781529181711,0.0728036199454603,"tufB"
"SL1344_2788",-1.15729840782806,3.51674518148347,5.78199281065287,0.0218282405574682,0.072915612074947,"SL1344_2788"
"SL1344_1724",-0.644751925894544,5.04944355127661,5.76969871770431,0.0219584171238921,0.0732729500713232,"treA"
"SL1344_2983",0.412821048982632,7.62817541608053,5.76874502877366,0.0219685505445869,0.0732729500713232,"mutH"
"SL1344_3605",-1.12300359802783,3.51745572077846,5.76237367795535,0.0220363799983707,0.0734434620719012,"lpfB"
"SL1344_P1_0056",0.314468193815553,8.47797428380246,5.74884386133439,0.0221811754660123,0.0738700358701438,"samB2"
"SL1344_2718",-1.44343683018995,3.13465929997541,5.74647290524894,0.022206655762485,0.073898908956763,"SL1344_2718"
"SL1344_2438",0.443083946502759,6.64696882197899,5.74374360179505,0.0222360266027469,0.0739406754505866,"SL1344_2438"
"SL1344_0853",0.529499864289567,6.40520767463751,5.73768531454483,0.0223013727843966,0.0740402699406565,"ybjN"
"SL1344_3519",-0.621364259235243,6.06774978486298,5.75761983769246,0.0223098931940021,0.0740402699406565,"ugpQ"
"SL1344_4263",0.37656963723417,7.00346924811409,5.7362851158078,0.022316505384752,0.0740402699406565,"aspA"
"SL1344_1564",-0.818642852203466,4.14402371869212,5.73197469057674,0.0223631603477607,0.0741391047426516,"SL1344_1564"
"SL1344_1246",0.500404177939503,6.63354655711249,5.72474996987459,0.0224415971403022,0.0742870941481692,"osmE"
"SL1344_2926",-0.743945058014906,4.98526559229676,5.72512264749641,0.0224375437672718,0.0742870941481692,"cysI"
"SL1344_4360",-1.15752980480768,4.161766093049,5.69564527669169,0.022760625001768,0.0752864616311304,"SL1344_4360"
"SL1344_2923",-0.816791252595732,4.62086384321448,5.69175714318439,0.0228036167986033,0.0753719544711731,"ygcB"
"SL1344_0056",-1.36385154828959,3.34807013371672,5.68244823766513,0.0229069066586383,0.0755539476507813,"SL1344_0056"
"SL1344_0786",-1.72096758855506,3.50283899555005,5.72378414492591,0.0228960295723252,0.0755539476507813,"SL1344_0786"
"SL1344_1021",-0.69501354032312,4.87776469973129,5.68214864252376,0.0229102393581646,0.0755539476507813,"SL1344_1021"
"SL1344_3874",0.273372604206774,8.44162207226737,5.65755660431612,0.0231856098687127,0.0764047533604654,"rhlB"
"SL1344_3746",-1.40454576865967,3.70212162214311,5.65310351944454,0.0232358577766351,0.0765129818622381,"SL1344_3746"
"SL1344_1190",0.690922665754474,5.5730626157191,5.65193855420234,0.0234006728616034,0.0769089838661039,"SL1344_1190"
"SL1344_3353",0.332211317103152,9.22996061609709,5.63633843838926,0.0234260985888793,0.0769089838661039,"accC"
"SL1344_3983",-0.524166959827368,6.29807538003442,5.63717910273682,0.0234165189114726,0.0769089838661039,"fdoH"
"IsrP",0.768014971971496,4.71081250072049,5.64077458708727,0.0233755951671481,0.0769089838661039,"IsrP"
"SL1344_3046",0.313219551419904,7.83695707760197,5.63136151555283,0.0234828999413452,0.0770379314493684,"epd"
"SL1344_0238",0.429156441068198,6.9380500889119,5.62694250039139,0.0235334596486655,0.0771462256640817,"rof"
"SL1344_1344",-1.63281365048262,3.54835273167844,5.619147395205,0.0236229358015101,0.0773818373945145,"SL1344_1344"
"SL1344_4053",-0.705503997731732,4.52085736044088,5.60995782719785,0.0237288944661219,0.0776710499427191,"SL1344_4053"
"SL1344_1122",0.369892750592703,8.69057572501453,5.60380796294019,0.0238000934573798,0.0777882608465738,"rne"
"SL1344_P1_0094",-0.556181373908011,5.1428685484504,5.60444793043199,0.0237926735077633,0.0777882608465738,"srgA"
"SL1344_4045",0.547912047557472,9.61315565071778,5.7099538788952,0.0238426311088433,0.0778693955085255,"rpmE"
"SL1344_4449",0.454498158222022,5.96278267726755,5.57973666538147,0.0240810211310496,0.0785895834388224,"SL1344_4449"
"SL1344_1828",0.361707589387804,6.81974415416445,5.57422342686898,0.024145871378674,0.0787427674930643,"ruvB"
"SL1344_3167",0.588500297067586,5.41599595235261,5.57236644695759,0.0241677571850607,0.0787557157787448,"SL1344_3167"
"SL1344_3861",-0.41076138699697,8.93243623338246,5.56423684243795,0.0242638250162504,0.0790102035343976,"ilvG"
"SL1344_0603",-0.933381124699393,4.88122449899353,5.58544574764236,0.024358872789897,0.0792609953992504,"ybdR"
"SL1344_3699",0.631266817047197,5.32028301790758,5.54817915408063,0.0244548042389799,0.0794638713604221,"pyrE"
"STnc540",0.838892272503289,5.17276182266415,5.57643132188387,0.0244573744200753,0.0794638713604221,"STnc540"
"SL1344_1456",0.759826741933063,4.37034725609766,5.54073317927395,0.0245439169567673,0.0796861587459004,"yneG"
"SL1344_4500",-0.744913815182745,4.56432631642838,5.53550186022685,0.0246067365173909,0.079831154044613,"stjC"
"SL1344_3206",0.535737179324974,6.30991020375997,5.53235140746089,0.0246446528134604,0.0798952018937848,"yhaH"
"SL1344_1772",-0.542467760220406,6.00852476720016,5.52702880715994,0.0247088560624171,0.080044311901537,"SL1344_1772"
"SL1344_4400",0.414542783556318,7.31173327878459,5.52528926162581,0.0247298786361183,0.0800534215643419,"yjgD"
"SL1344_4471",-0.460645974103649,5.89177410041829,5.520700611729,0.0247854265037231,0.0801741978737063,"SL1344_4471"
"SL1344_2320",-0.65639602931316,5.30801054527523,5.51600008894629,0.0248424696899865,0.0802661646222619,"hisP"
"SL1344_4308",-1.01859323027665,4.34190264499793,5.51534956791522,0.0248503753527976,0.0802661646222619,"yjfM"
"SL1344_2063",-0.447431161604135,6.40454910934667,5.50932422615536,0.0249237306993322,0.0804341548747702,"rfbU"
"SL1344_3070",0.391696527763829,7.07286782008826,5.50807414507527,0.0249389793208171,0.0804341548747702,"gshB"
"IsrA",-1.83423603203482,2.95739959443306,5.49509783333806,0.0250978678426311,0.0808872632230253,"IsrA"
"SL1344_1637",0.534215401465721,5.48857871558055,5.49277238828174,0.0251264581991679,0.0809200807644998,"osmB"
"SL1344_3607",0.579525905904056,5.38728248144245,5.48966905154999,0.02516466772667,0.0809838062419044,"yhjY"
"SL1344_0633",-0.56426927131119,5.6647716223943,5.47968470031416,0.0252880294687702,0.0810863889101531,"nadD"
"SL1344_1210",0.601277239261242,5.84056270372055,5.48318123772531,0.025244753110518,0.0810863889101531,"yeaQ"
"SL1344_2146",0.453425705315996,5.94915856910529,5.48248556660038,0.0252533569363813,0.0810863889101531,"pbpG"
"SL1344_4470",-1.14535708177397,3.73834397047081,5.47962481023678,0.0252887714276206,0.0810863889101531,"SL1344_4470"
"SL1344_P2_0095",-0.628793583149212,5.17614487295344,5.48401791436472,0.0252344096091361,0.0810863889101531,"pilL"
"SL1344_P1_0064",0.445801347262885,5.94566968331745,5.47500605923896,0.025346063208106,0.0812108555851559,"SL1344_P1_0064"
"SL1344_0770",0.512478704058284,7.61534567799165,5.53227336174331,0.0253646317601761,0.0812111589349849,"bioA"
"SL1344_0336",-0.560179025423135,4.94531907505845,5.46859190784522,0.0254258603108724,0.081347949000433,"SL1344_0336"
"SL1344_0313",0.352293808467545,7.93386992304437,5.4630575025636,0.0254949328630221,0.081413323290963,"gpt"
"SL1344_3294",0.424819217122104,6.53433130674311,5.46474996821707,0.0254737882268081,0.081413323290963,"ptsN"
"SL1344_4075",-0.330650941961558,7.59209518837903,5.46250392422212,0.0255018530872739,0.081413323290963,"udhA"
"SL1344_0685",0.383114398099864,6.80485941446748,5.4476445475411,0.0256883761755218,0.0819492755207504,"kdpD"
"SL1344_0081",0.661553995363583,5.06015835191732,5.44224277409879,0.0257565505255812,0.0821071762947462,"SL1344_0081"
"SL1344_1956",-1.11436574760263,3.76650193079468,5.43881436847844,0.025799921874453,0.0821263262564051,"SL1344_1956"
"SL1344_2793",0.580317336208423,6.66763440557453,5.50880350945573,0.0257840417076939,0.0821263262564051,"nrdF"
"SL1344_3242",-0.929492230926656,3.88989923774397,5.43544595165752,0.0258426119185385,0.082202693193846,"yhbO"
"SL1344_0028",-0.665619565967753,5.11405787723847,5.43030505823814,0.0259079142617027,0.0823508250863667,"bcfH"
"SL1344_2980",0.464021360764699,6.85007794975857,5.40567125674944,0.0262233335942816,0.0832931896535129,"lgt"
"SL1344_1994",0.984683289563484,3.61991526820986,5.40367435169193,0.0262490855870609,0.0833147871774148,"cobU"
"SL1344_3971",0.348072038345158,6.92851162429507,5.37414932575907,0.0266330764442864,0.0844725858939994,"yihW"
"SL1344_4342",0.3133884999935,7.44358385811286,5.37075512787843,0.02667761140716,0.0845528332702777,"ytfM"
"SL1344_1566",-1.17108450308753,3.30047573569597,5.3649346403793,0.0267541707911716,0.0846733871835784,"SL1344_1566"
"SL1344_3725",0.488574312722051,5.7602737908534,5.36501208086977,0.0267531506104795,0.0846733871835784,"marT"
"SL1344_3216",-1.18037630870677,3.61536718417283,5.36207674692386,0.0267918496409044,0.0847316338283568,"tdcB"
"SL1344_0211",-0.727734362644202,4.24906416758825,5.4933776764351,0.0269487266889077,0.0851665007364762,"cdaR"
"SL1344_1044",-1.08114349650987,6.20558601738186,5.60704815281321,0.0270907355151223,0.0855537883078143,"hpaH"
"SL1344_1617",-0.947760972827965,3.5505108369401,5.32453750126971,0.0272921862180368,0.0861281052508901,"pspD"
"SL1344_3160",0.343648818007542,8.27923518500925,5.31525423064939,0.0274174841248769,0.0864614492202,"tolC"
"SL1344_0171",0.312770385988407,8.24566308111368,5.31260718825365,0.0274533266867226,0.08651241872031,"hpt"
"SL1344_2727",-0.619422795489583,5.4844181073421,5.30077595682392,0.0276141553190482,0.0869568959760287,"SL1344_2727"
"SL1344_1803",-0.844069462142634,4.09713108279473,5.29867121634225,0.027642873891578,0.0869850204920378,"SL1344_1803"
"SL1344_2948",0.387964949597145,6.63293148641323,5.29705453289184,0.0276649552148251,0.0869922339945431,"queF"
"SL1344_1579",0.806561691134394,4.36096734468496,5.28481442010246,0.0278327620088578,0.0874573422379836,"SL1344_1579"
"SL1344_3320",0.348011977699896,7.72913905396074,5.27651013480701,0.0279472430514972,0.0876291586693164,"degQ"
"SL1344_3455",-0.781787458346542,4.55815861153951,5.27682322247824,0.0279429175769749,0.0876291586693164,"comE"
"SL1344_4434",-0.963938910864572,4.17936379229544,5.27715488631523,0.0279383362602692,0.0876291586693164,"SL1344_4434"
"SL1344_0027",0.979252583388513,3.7883798186006,5.26812012666957,0.0280634283432007,0.0879307419791236,"bcfG"
"STnc760",0.768892413926972,4.29723709676517,5.26194824294091,0.0281492337121159,0.0881367745003286,"STnc760"
"SL1344_2367",-0.910006178260322,3.8436773899426,5.59231998057968,0.0282446875585581,0.0883727021405134,"pgtP"
"SL1344_1419",-0.710307036294223,4.94869730815941,5.25331104586245,0.0282697949237784,0.0883883488513015,"bioDb"
"SL1344_1822",0.347115978868529,6.34259745117315,5.23513334868977,0.0285253730189206,0.0891240510242894,"pykA"
"SL1344_2054",0.40858019033714,6.23378037940903,5.23082522700648,0.0285863144831315,0.0892510216390952,"hisF"
"SL1344_2252",-0.581672726829421,5.93935842136083,5.2264147639816,0.0286488510368415,0.0893827886145886,"glpT"
"SL1344_P2_0022",0.5105903398327,5.29412245397572,5.21763532562679,0.0287737813157293,0.0897088955063446,"SL1344_P2_0022"
"SL1344_1457",0.394309470596787,6.91674154515376,5.21241852964135,0.0288482975400919,0.0898774741220724,"SL1344_1457"
"SL1344_P1_0102",0.338767656281326,7.11100247062188,5.2041424977333,0.0289669446267762,0.0901832072091417,"SL1344_P1_0102"
"SroA",0.744116746861741,7.64128834830729,5.41891795114136,0.0291503110977854,0.0906898567486657,"SroA"
"SL1344_3409",-0.499865165180979,5.71340430032204,5.18830853514329,0.029195432988733,0.0907659995887343,"hopD"
"SL1344_2618",-0.557053126396205,8.02909029797789,5.30694204711683,0.0292815412305574,0.0909051237637927,"kgtP"
"SL1344_3358",0.350490309528164,9.16877703232157,5.18310234299074,0.0292709895113307,0.0909051237637927,"fis"
"SL1344_3518",0.806935124940708,4.20995183990785,5.18000189234063,0.0293160873200862,0.0909481438666894,"yhhA"
"SL1344_0241",-0.576482302110113,6.13128983789527,5.17664134585203,0.0296033891063597,0.0917100059982785,"yaeJ"
"SL1344_3363",-0.481798740086284,6.64669011044982,5.16056862265942,0.0296004911449093,0.0917100059982785,"acrE"
"SL1344_0998",-0.435070012745964,5.76748279507523,5.14977221229304,0.0297597978880379,0.0920820308497838,"pyrD"
"SL1344_2132",0.260098491535603,8.00980420202225,5.14798114209274,0.0297863166215633,0.0920820308497838,"metG"
"SL1344_3870A",-0.592256640953102,5.80791048161926,5.14916039787701,0.0297688535586359,0.0920820308497838,"SL1344_3870A"
"SL1344_4362",-0.627456157218997,4.56169447613535,5.11924376481576,0.0302153573168749,0.093342734198863,"iolD"
"SL1344_4284",0.259031570875843,7.86242681419939,5.11620932761965,0.030261053629963,0.0934182526385656,"yjeP"
"SL1344_0985",-1.2916506011297,3.25647184069541,5.11046175443955,0.0303478150343353,0.0936203472918863,"SL1344_0985"
"SL1344_0207",0.513424021484005,5.34959177188244,5.09589928169581,0.0305688606568798,0.0942361230348132,"btuF"
"SL1344_0233",0.36146255653569,7.45321291348363,5.08428167040366,0.030746469091551,0.0945185161723484,"accA"
"SL1344_3271",0.389357940701649,7.69628216030119,5.08446946666585,0.0307435891266463,0.0945185161723484,"greA"
"SL1344_4093",0.357525795402944,11.5318100610984,5.08723797133676,0.0307011667274825,0.0945185161723484,"rpoC"
"SL1344_4280",-0.537114127936833,5.6732087091478,5.08619692766076,0.0307171113477406,0.0945185161723484,"frdA"
"SL1344_0794",-0.693421421710127,5.23507622883709,5.07855586477536,0.0308344195112947,0.0947226472198824,"SL1344_0794"
"SL1344_0776",0.35159481923921,7.69739346514173,5.0762818594456,0.0308694253863723,0.0947639622894502,"slrP"
"SL1344_1971",-1.20754960025887,3.18858223176327,5.06968766910312,0.0309711820051587,0.0950099902963556,"SL1344_1971"
"SL1344_2563",0.313977333654026,7.61222963561261,5.06517659242567,0.0310410049854236,0.0950914689309561,"gipA"
"SL1344_P2_0047A",0.480925099346115,6.26840727286403,5.0661667694816,0.0310256641647506,0.0950914689309561,"SL1344_P2_0047A"
"SL1344_0817",-0.589880651693498,5.15502014677539,5.0505202343113,0.031269049536981,0.0957233577747692,"ybiU"
"SL1344_2537",-0.733406051452871,4.40781989520513,5.04842131575391,0.0313018573337172,0.0957571084474745,"SL1344_2537"
"SL1344_2409",0.399767969044607,6.40005604159563,5.04475813945358,0.0313592060391674,0.0958658343172323,"SL1344_2409"
"SL1344_0059",-0.716610906584221,4.41941559464944,5.03832368515402,0.0314602189953583,0.0960475478053489,"citC2"
"SL1344_0675",0.261404657646063,8.90431234301339,5.03818850006903,0.0314623450499778,0.0960475478053489,"fur"
"SL1344_2229",-0.531024570253599,5.63575939691623,5.03668623732712,0.0314859817102797,0.0960530018031851,"napA"
"SL1344_4418",-0.367440081546155,6.53329319210135,5.03188548182105,0.0315616473926021,0.0962170609832725,"SL1344_4418"
"SL1344_0945",-1.52009472228089,3.32096459235675,5.02635096745592,0.0316491251049808,0.0964168773121938,"SL1344_0945"
