"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"yccA",0.720051904588856,7.26159305348817,11.0318452255387,0.00228813057865817,0.0424414431383178,0.0424414431383178
"nlpB",-0.388662622153192,8.84294630924006,10.9308271248201,0.00225063369084033,0.0424414431383178,0.0424414431383178
"yhfC",-0.489037681430246,7.62515555304201,10.8967426001242,0.0022820431041632,0.0424414431383178,0.0424414431383178
"pykF",-0.513496266160795,8.3748113893098,10.8621025282832,0.00231444525894797,0.0427491653711567,0.0427491653711567
"asnCa",-0.450917761218911,8.70354762122562,10.8414490128792,0.00233399831462601,0.0429299438957989,0.0429299438957989
"cysW",1.49856785494801,3.61146457777543,10.8174647060302,0.00235692663911862,0.0431710396065228,0.0431710396065228
"ycjG",0.721527570284099,5.54492690320861,10.7583806196969,0.00241444340103371,0.0440410505848307,0.0440410505848307
"clpX",-0.491227332036212,9.08688138351757,10.6941226138291,0.00247870540111378,0.0450264005921329,0.0450264005921329
"mutM",-0.505350209633979,6.70071640848776,10.6805632804732,0.00249249793099285,0.0450906210067677,0.0450906210067677
"yfaE",-0.848719707103658,5.54741052587924,10.6545750864524,0.00251916308696911,0.0453862333209681,0.0453862333209681
"adk",-0.365892599689191,8.72450420289996,10.6023461709517,0.00257367996947836,0.0461791720237831,0.0461791720237831
"glnH",-0.533694710422979,7.59973487604926,10.5814539119093,0.00259583968463684,0.0463874441205834,0.0463874441205834
"nth",-0.697150040856371,6.41956388972568,10.5038365543332,0.00267997089539465,0.0476969718872667,0.0476969718872667
"yobF",1.12558540806112,9.26926318118219,11.3916011181528,0.00271424855898903,0.0481122446182087,0.0481122446182087
"murD",-0.504201747916341,7.59289312821263,10.4576926983469,0.00273136643116938,0.0482212322547012,0.0482212322547012
"SL1344_0035",1.48662228209825,3.60140908235238,10.4390130768408,0.00275247102228101,0.0483994504557892,0.0483994504557892
"shdA",1.33548857077239,9.08797263520326,11.3241733102187,0.00280744212780111,0.0489022285934402,0.0489022285934402
"SL1344_2784",0.783352816537809,5.59508118190465,10.3853877487011,0.00281403344219513,0.0489022285934402,0.0489022285934402
"ugpB",0.663782466918572,5.81571037250663,10.3850406150671,0.00281443672296187,0.0489022285934402,0.0489022285934402
"prfC",-0.4050332469261,8.39838994861224,10.3459907216307,0.00286020001966235,0.0495017294741563,0.0495017294741563
"SL1344_1484",1.41240422384752,5.5224702259408,10.3945399029125,0.00295474316893716,0.0505410543604972,0.0505410543604972
"smvA",0.805971000877624,6.83882950859118,10.4135119499203,0.00294077383182979,0.0505410543604972,0.0505410543604972
"yfiA",0.585334700632681,7.81258083500768,10.274675485711,0.00294584404416935,0.0505410543604972,0.0505410543604972
"citE2",2.02886308859233,5.00723562111144,10.4773275769033,0.0029683291338382,0.0505766467920649,0.0505766467920649
"flgJ",-0.85208292569534,5.80071443881101,10.2451376444944,0.00298211701705714,0.0506153915327535,0.0506153915327535
"potB",-0.51249445134695,6.78363035563215,10.1744176021521,0.00307091969716121,0.0517232298418417,0.0517232298418417
"SL1344_3826",1.94117512703246,8.13567547392124,11.2505719463122,0.0030651502201583,0.0517232298418417,0.0517232298418417
"ftsH",-0.497719390548235,10.4396408197656,10.1098978923126,0.00315440918525171,0.0529266518258265,0.0529266518258265
"STnc740",1.41366955061121,3.49338206149632,10.0939156026344,0.00317546392494755,0.0530773361751689,0.0530773361751689
"SL1344_1959",-1.46375060687677,3.91583158783028,10.06069947929,0.00321970509293217,0.0536129681383706,0.0536129681383706
"yhdP",-0.422341287810022,7.56146924424265,10.0004581696985,0.00330163466357547,0.0547697584191614,0.0547697584191614
"argH",0.448089205378644,6.99106128317895,9.98712496707103,0.00332006818801413,0.0548684953177072,0.0548684953177072
"yegS",1.13075668007837,4.53869331048706,9.89598808390167,0.00344905743723117,0.0567867284422031,0.0567867284422031
"glpK",-0.594881924376539,5.89791697485162,9.8445105188933,0.00352427924123186,0.0578086997927435,0.0578086997927435
"hisG",0.531181688380593,7.40826790324044,9.81599035129657,0.00356670942577738,0.0582871919543396,0.0582871919543396
"leuA",0.770317753287436,5.0499564867153,9.75979883630859,0.0036519169194302,0.0590214219772616,0.0590214219772616
"ompD",-0.636105322513107,10.1662158326061,9.86823155262823,0.00365140817791714,0.0590214219772616,0.0590214219772616
"STnc760",0.932892919136826,4.29723709676517,9.76921400004614,0.00363748922343318,0.0590214219772616,0.0590214219772616
"gcvA",0.483491741243207,6.70280304643408,9.70356771255191,0.00373937160863376,0.0602134710313334,0.0602134710313334
"glnS",-0.367746940457396,8.37725914526527,9.57231369102021,0.00395236310216102,0.0634109058288315,0.0634109058288315
"ompR",0.518471262110616,7.37785586228874,9.54128295024119,0.00400459529030139,0.0640152759860542,0.0640152759860542
"citG2",1.1321471825004,4.38336460785527,9.53133281872785,0.0040215000355091,0.0640525875220942,0.0640525875220942
"iroB",1.31951949880436,5.08518907605287,9.63543535844617,0.00404348128764081,0.0641701940089133,0.0641701940089133
"hslU",-0.492592147497741,9.04309806523977,9.47394271794393,0.0041205078269729,0.065157382760334,0.065157382760334
"tsaA",-0.475729205970733,9.82702882825423,9.40993997683729,0.00423401468568086,0.0667122887392583,0.0667122887392583
"SL1344_P2_0057",1.14302472892952,4.43480281297122,9.37856130083236,0.00429088446693738,0.0673668861309169,0.0673668861309169
"uhpB",0.473241084624172,7.11938179811185,9.29112028312276,0.00445372573930402,0.0694925596242959,0.0694925596242959
"yijP",0.487378981431538,7.90530214368016,9.28892731012728,0.004457893952241,0.0694925596242959,0.0694925596242959
"xylR",-0.759326922308295,5.2488130913867,9.26531549537029,0.00450303923824956,0.0699482702874385,0.0699482702874385
"yebS",0.556878086682886,5.88792178386122,9.25135053796592,0.00452997052431133,0.0701188395241993,0.0701188395241993
"oppB",0.811629763038761,5.14564969385592,9.18601619320832,0.0046582825346297,0.0718519649902883,0.0718519649902883
"ygjU",-0.426766344329789,7.79137976954356,9.15293067774239,0.00472474244451673,0.072622264986348,0.072622264986348
"SL1344_0741",1.68716166666377,5.42298829447001,9.2277721693994,0.00479267741594638,0.0734097906637641,0.0734097906637641
"ispA",0.648941563561214,7.89084070420536,9.20594418466669,0.00483680359046145,0.0738007571127679,0.0738007571127679
"yddG",1.52413651467506,8.87581986348446,9.8702971774279,0.00485177861819607,0.0738007571127679,0.0738007571127679
"fliG",-0.709409026977954,6.57861863584524,9.15291861655514,0.0048858623581993,0.0740629342298073,0.0740629342298073
"mtn",-0.515163754065,6.69951180867137,9.05293216079214,0.00493187179034466,0.0745034652589523,0.0745034652589523
"pdxJ",-0.847213461247546,4.93836657217435,9.04301930100038,0.0049529291696989,0.0745653309246451,0.0745653309246451
"speD",-0.554096553016893,7.6814677958538,9.00986429238902,0.0050240625921579,0.0753018425991294,0.0753018425991294
"srmB",-0.451333117374058,8.04672903739004,9.00429873021684,0.00503611049229846,0.0753018425991294,0.0753018425991294
"ygiW",-0.622029054182155,6.82153625750315,8.98245976205245,0.00508368622061228,0.075755541104446,0.075755541104446
"gltB",-0.379003407515551,7.16182616384567,8.9692981915352,0.00511259121045591,0.0759288883823114,0.0759288883823114
"sseK1",0.62461806266346,6.17733690199542,8.93418619889558,0.00519056949640579,0.0768274192127942,0.0768274192127942
"purC",-0.644346505875069,5.63262506970873,8.91211083868846,0.00524024840931546,0.0773024564005059,0.0773024564005059
"SL1344_1564",-1.05436908671639,4.14402371869212,8.89247983416156,0.00528485538330254,0.0773997137073426,0.0773997137073426
"yiaG",1.04373828773905,4.25397009562985,8.8783263446526,0.00531726877607313,0.0773997137073426,0.0773997137073426
"ydeY",-1.30440417973375,4.18879352972964,8.8944577494461,0.00528034261080828,0.0773997137073426,0.0773997137073426
"SL1344_4434",1.42915227858928,4.17936379229544,8.88171331627839,0.00530949277801302,0.0773997137073426,0.0773997137073426
"panC",-0.620141726774725,5.99545099959643,8.82547348607882,0.00544020857214291,0.0789279105054133,0.0789279105054133
"lspA",-0.505336337993406,7.03973348460303,8.80681787361633,0.00548432879589502,0.079306280877482,0.079306280877482
"ada",0.814641755276594,5.27155440416879,8.76021278297132,0.00559623678632239,0.0806592029923712,0.0806592029923712
"purA",-0.379726641322177,10.4003844372527,8.73414403417956,0.00565990036577528,0.0813102026403534,0.0813102026403534
"SL1344_2553",1.30804025916783,5.64298650947287,8.80362956407015,0.00567873932448419,0.0813151077212785,0.0813151077212785
"rfaE",-0.419097481897673,7.50672764172084,8.71733280995453,0.00570136800073989,0.0813740705560147,0.0813740705560147
"fliF",-0.550904302591066,7.77355848565168,8.69711015081775,0.00580191762719006,0.0822749351262178,0.0822749351262178
"basR",0.845728300566193,6.28956520473812,8.85339876023456,0.00578708479428348,0.0822749351262178,0.0822749351262178
"cysD",1.23475352382139,5.11843969147043,8.66535151456011,0.00583166604610386,0.0824308808317446,0.0824308808317446
"yqjB",0.595647224331125,6.35584044649872,8.6411500457407,0.00589341829422257,0.0830367526327,0.0830367526327
"rfbH",-0.447828153212217,9.00091835021767,8.58482683797568,0.00603986863441929,0.0848283147505023,0.0848283147505023
"ygdE",0.355943311158497,7.45890967373597,8.51735367231362,0.00622047778515538,0.0870866889921754,0.0870866889921754
"fdhE",-0.486707533650233,7.34116009596558,8.47884531398309,0.00632614954701724,0.0882849314561517,0.0882849314561517
"ybhP",2.548637615943,3.47728258447663,8.46821684272729,0.00635565395493907,0.0884159961579498,0.0884159961579498
"accA",-0.474682477171183,7.45321291348363,8.44458455882224,0.00642178801029581,0.0890201807274014,0.0890201807274014
"yhgI",-0.443986051397654,8.17771890430062,8.43826950540996,0.00643958541203677,0.0890201807274014,0.0890201807274014
"gyrB",-0.357826109755633,9.07753352978454,8.41520231843688,0.00650504639093598,0.0896432098261899,0.0896432098261899
"thrC",0.418448282171887,7.86213035139297,8.38285515144106,0.0065980500822864,0.0903583431829627,0.0903583431829627
"yibL",-0.53913343240834,6.64858022931027,8.38400500568827,0.00659471966271944,0.0903583431829627,0.0903583431829627
"dgt",0.657830005295129,5.47605789290493,8.36182713144438,0.00665927526284133,0.0906321178187321,0.0906321178187321
"ccmB1",4.52950841309041,3.02544870312219,8.4340737252771,0.00665054675866443,0.0906321178187321,0.0906321178187321
"SL1344_P2_0020",-0.619848605712033,5.47657646720816,8.34498292644108,0.00670875942113658,0.091023785232458,0.091023785232458
"yciH",-0.54429664903927,6.02777946360125,8.33695909809416,0.00673247034995885,0.0910644297182127,0.0910644297182127
"livJ",-0.730989291297188,5.2582073334267,8.32588120198706,0.00676535442845895,0.0912285216794648,0.0912285216794648
"nadA",1.21430951895509,4.03429210527293,8.29151237299174,0.00686848003651405,0.0923358967599871,0.0923358967599871
"SL1344_1568",-0.517590495286392,7.48409575632613,8.27651644853687,0.00691400467230909,0.0923828709406405,0.0923828709406405
"recO",-0.521737794611971,6.74286497300902,8.28190485836388,0.00689760929717776,0.0923828709406405,0.0923828709406405
"perM",-0.384531134017298,7.1193459183913,8.26644006175136,0.00694477677427857,0.0925128445446321,0.0925128445446321
"hns",-0.414617998420614,9.90123752703983,8.24937534349998,0.00699722684706183,0.0929299372195885,0.0929299372195885
"SL1344_2154",2.99118130836873,3.28801894225561,8.2111256467062,0.00718717356591364,0.0951651054089047,0.0951651054089047
"ybjM",-0.825648690993494,5.21876663178479,8.07867852243114,0.0075459646972935,0.097852686753104,0.097852686753104
"ycfQ",-0.507448681783798,6.31722383711818,8.08341736874737,0.0075301210345698,0.097852686753104,0.097852686753104
"kduI",1.79147260371577,6.98317425902628,8.68604483260371,0.00747094404625563,0.097852686753104,0.097852686753104
"ispB",-0.360975765795215,8.21211901637379,8.10174737547668,0.00746917339656438,0.097852686753104,0.097852686753104
"argR",-0.474679460393672,7.21395124842044,8.09093747433025,0.0075050520460623,0.097852686753104,0.097852686753104
"yidC",-0.443377526505656,9.02381746226381,8.07951152942812,0.00754317705984167,0.097852686753104,0.097852686753104
"MicF",0.872461669602522,8.6930277645326,8.6107068951882,0.00744383487891062,0.097852686753104,0.097852686753104
"yeeF",-0.47095895903923,10.4222755520374,8.06264235252468,0.00759984598512408,0.098261538090016,0.098261538090016
"SL1344_1936",1.1967737912585,5.97970959350252,8.3231287444608,0.00762376483043743,0.0982817307759617,0.0982817307759617
"marC",0.572690539318949,6.2216359457231,8.01073651444397,0.00777710661211771,0.0999506909149982,0.0999506909149982
"sgaT",1.7000387326224,3.96844969250504,8.00450051053992,0.00779870040578807,0.0999506909149982,0.0999506909149982
"hpaX",1.18339490327544,4.46519964443035,7.97102297959895,0.00791573359089498,0.100570996721313,0.100570996721313
"topA",-0.340160216445229,8.61681500273001,7.97852671798978,0.00788933807602698,0.100570996721313,0.100570996721313
"rseC",-0.70397545698792,5.17976157941176,7.97314009741115,0.00790827670171768,0.100570996721313,0.100570996721313
"SL1344_0703",1.91363373208518,4.56857791055969,7.95780333488835,0.0079624671872554,0.10087321543278,0.10087321543278
"ygcB",1.29116782888753,4.62086384321448,7.93627136263172,0.00803922323181352,0.101552946342104,0.101552946342104
"yggG",-0.442295391905069,6.77941675697944,7.92559152001788,0.00807758934386742,0.101745222795534,0.101745222795534
"potD",-0.493536429964465,7.75918222654622,7.89432757718872,0.00819103899967133,0.102005120233867,0.102005120233867
"ycjX",-0.616785917915029,6.44282164463247,7.89549771485235,0.00818676207720169,0.102005120233867,0.102005120233867
"oafA",-0.523861676812174,7.36874373080994,7.89458493483418,0.0081900981359204,0.102005120233867,0.102005120233867
"glmU",-0.46201569177251,9.29045444720235,7.90007499286751,0.00817005493791478,0.102005120233867,0.102005120233867
"yidQ",0.714150634346569,4.92919998764456,7.86394131555215,0.00830294920957897,0.102816238662843,0.102816238662843
"typA",-0.315427715331103,10.1571614774619,7.8658179929199,0.00829599007206811,0.102816238662843,0.102816238662843
"ispD",-0.57212671382818,6.13535252695594,7.83274133590434,0.00841957134673631,0.103967515843407,0.103967515843407
"aroB",-0.378513498907843,8.99154132401643,7.82077430314357,0.00846476980204851,0.104232851680127,0.104232851680127
"dut",-0.481570035182985,6.83938591253733,7.78743652332342,0.00859206730537629,0.1055048264649,0.1055048264649
"fba",-0.457248564133535,9.24108806856675,7.77801312930306,0.00862842238826992,0.105656113701489,0.105656113701489
"hfq",-0.371716895372446,10.4141478524746,7.76125651966764,0.00869347862772061,0.106157033465166,0.106157033465166
"murC",-0.43110615521457,7.58230842938057,7.7275380945316,0.00882599469917426,0.107174906682425,0.107174906682425
"SL1344_0713",0.814402640621592,5.06032023004679,7.7068943742077,0.00890819889777895,0.107174906682425,0.107174906682425
"SL1344_0785",1.72541445342545,4.65555458876285,7.8442494683262,0.00892311552451492,0.107174906682425,0.107174906682425
"deoR",0.376337431683509,7.11291695975306,7.70659397784909,0.00890940116070467,0.107174906682425,0.107174906682425
"tmk",-0.656150349082316,5.67606855083746,7.7151427736092,0.00887525489152422,0.107174906682425,0.107174906682425
"gyrA",-0.322882958231807,10.0104388917542,7.70409488561444,0.0089194099449543,0.107174906682425,0.107174906682425
"yhcS",0.669736094460074,5.56752008721084,7.67313361309609,0.00904441859885947,0.108041478697245,0.108041478697245
"OmrA",0.865746948354785,4.58020862425143,7.67321451248012,0.00904408951185926,0.108041478697245,0.108041478697245
"murG",-0.385157557176399,7.7561822462402,7.65655103858954,0.00911214726697938,0.108262160501733,0.108262160501733
"nrdR",0.457753593038806,6.61238702138417,7.65725753871941,0.0091092505703202,0.108262160501733,0.108262160501733
"ilvE",0.447915864458849,8.1995572896496,7.58302360861211,0.00941911116076619,0.111607581301154,0.111607581301154
"phnA",-0.711863899588886,7.10448787341872,7.75602860171872,0.0094971456267161,0.112229710147968,0.112229710147968
"sbmA",0.575470298366139,6.01594910307694,7.53959064491538,0.00960565823532132,0.113207704028077,0.113207704028077
"yaiU",0.430632163675834,6.99728303172233,7.51967648214733,0.00969251892441042,0.113925971100824,0.113925971100824
"cspE",0.500384767022832,9.68283698689212,7.51148565031484,0.00972849075418025,0.114043854281004,0.114043854281004
"prs",-0.40810793032636,9.07683226278289,7.49051578604909,0.00982124209040475,0.114824947418668,0.114824947418668
"SL1344_2600",-0.682156401658608,5.03395014502127,7.44680192771213,0.0100176718465409,0.116810836703962,0.116810836703962
"SL1344_3976",0.614790097375929,5.7502327394168,7.42033110582304,0.010138675817942,0.117909044697548,0.117909044697548
