"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"SL1344_2719",-0.0814602077339519,7.33520272379505,0.171630929149663,0.68135478623779,0.999366524090095,0.999366524090095
"SL1344_2722",0.0775604348849,6.18240491354692,0.135598454256749,0.714996357129271,0.999366524090095,0.999366524090095
"SL1344_2723",-0.126387006575791,3.51140258022061,0.0238328110473957,0.87823063101263,0.999366524090095,0.999366524090095
"SL1344_2726",-0.0672589569819079,6.03186300142355,0.11523445500611,0.736365240881576,0.999366524090095,0.999366524090095
"SL1344_2727",-0.126818011691647,5.4844181073421,0.178185893410525,0.675614056709975,0.999366524090095,0.999366524090095
"SL1344_2729",0.281762467387162,5.25938927387313,0.573990204819091,0.45393557984515,0.999366524090095,0.999366524090095
"SL1344_2730",0.0914004623643538,5.20593397668274,0.118896024836794,0.732374690995856,0.999366524090095,0.999366524090095
"SL1344_2731",-0.040319107564456,4.00274976731259,0.0104523414569842,0.919173871469966,0.999366524090095,0.999366524090095
"SL1344_2732",-0.101154328550412,6.8678193453844,0.285661140960584,0.596518351612817,0.999366524090095,0.999366524090095
"SL1344_2736",0.0350162074887078,3.95512604832022,0.00224767371730392,0.962466204310993,0.999366524090095,0.999366524090095
"SL1344_2737",0.414843240136961,4.60177026440063,1.47884443583617,0.232393251386576,0.999366524090095,0.999366524090095
"SL1344_2738",0.362664056679178,5.1080666750531,1.95367437838362,0.171312308512568,0.999366524090095,0.999366524090095
"SL1344_2742",-0.278695508682499,6.83457216316354,0.436039317715048,0.513952172743818,0.999366524090095,0.999366524090095
"SL1344_2743",0.73642776025247,4.3341722984473,2.26016216855528,0.142041444436527,0.999366524090095,0.999366524090095
"SL1344_2744",0.546462419887231,4.05286310499846,1.22805369662699,0.275621477776214,0.999366524090095,0.999366524090095
"SL1344_2745",-0.0480179142491897,4.20710001181876,0.00500218007476377,0.944071896378447,0.999366524090095,0.999366524090095
"SL1344_2746",0.487159552569084,4.15578172857168,0.590089536908967,0.447726652369512,0.999366524090095,0.999366524090095
"SL1344_2747A",-0.345164190728446,3.32343086492989,0.266716186843567,0.608910946656878,0.999366524090095,0.999366524090095
"SL1344_2751",-0.228329689090278,3.61910554575228,0.148409142586048,0.702477776694753,0.999366524090095,0.999366524090095
"SL1344_2752",-0.0767482523802652,6.28696495999402,0.186367840678503,0.668702573897655,0.999366524090095,0.999366524090095
"SL1344_2754",0.319361434450016,4.42170396869935,1.01212647864321,0.321553195066025,0.999366524090095,0.999366524090095
"fljA",-0.232890224361363,3.94299064557738,0.20170106215571,0.667020244318842,0.999366524090095,0.999366524090095
"fljB",-0.261516044361645,8.15525377716046,0.424574397684198,0.521657261031328,0.999366524090095,0.999366524090095
"hin",-0.0190397094837906,3.99329872625153,0.00199817225996041,0.964609157347539,0.999366524090095,0.999366524090095
"iroB",0.434696010182418,5.08518907605287,0.903028363248086,0.349289049313325,0.999366524090095,0.999366524090095
"iroC",0.0159229710933516,7.25450086365955,0.00424837902973902,0.948437005732603,0.999366524090095,0.999366524090095
"iroD",-0.130499459227464,4.67868830028178,0.137362517151002,0.727481015772231,0.999366524090095,0.999366524090095
"iroN",0.224568344217573,6.94843822970608,0.572151004453961,0.45599516564948,0.999366524090095,0.999366524090095
"nixA",0.0446961782050379,5.75046441075858,0.0342776806356648,0.854225618778268,0.999366524090095,0.999366524090095
"tctE",0.0115005826701016,6.20145353762347,0.00133655797067346,0.971070430236934,0.999366524090095,0.999366524090095
"SL1344_2770",0.0608986508840667,3.81856687811649,0.0102218544688531,0.920066840508777,0.999366524090095,0.999366524090095
"SL1344_2772",0.0778828672198681,4.89170910924694,0.0625713261192482,0.803993579959012,0.999366524090095,0.999366524090095
"ygaF",-0.75374443352056,4.0897259249103,0.743009122670269,0.395229719314699,0.999366524090095,0.999366524090095
"gabD",-0.246372671942827,3.73860937001767,0.137193319848756,0.713402003415649,0.999366524090095,0.999366524090095
"gabT",-0.295462332215091,6.37490051432268,1.57098657259435,0.218678035559427,0.999366524090095,0.999366524090095
"gabP",-0.537058185178035,4.43215559844151,2.16453525913436,0.15049123868767,0.999366524090095,0.999366524090095
"ygaE",-0.586697207437777,3.80586049405742,2.21965634266693,0.145550822640185,0.999366524090095,0.999366524090095
"ygaU",-0.26583091408183,3.85778777122712,0.549016476141723,0.463844624066251,0.999366524090095,0.999366524090095
"ygaP",-0.16133167248235,4.68991388038481,0.223751095207903,0.639241780454017,0.999366524090095,0.999366524090095
"stpA",-0.00386698139758962,9.68711550478646,0.000397304519313016,0.984222195977125,0.999366524090095,0.999366524090095
"SL1344_2784",0.146715764405617,5.59508118190465,0.340900469038684,0.56319239915239,0.999366524090095,0.999366524090095
"ygaC",0.0911693949883253,4.29859912908243,0.0836698688688083,0.774153965361107,0.999366524090095,0.999366524090095
"ygaM",0.495375081559229,4.9563036323329,2.27215277265754,0.141021665612184,0.999366524090095,0.999366524090095
"SL1344_2788",-0.665049795081511,3.51674518148347,1.52309430959662,0.225677239066741,0.999366524090095,0.999366524090095
"SL1344_2789",0.308585292193016,5.06827562627551,0.585792754315564,0.44981334280134,0.999366524090095,0.999366524090095
"nrdH",-0.268787075923956,6.02685230805249,1.01206938616927,0.32196375531498,0.999366524090095,0.999366524090095
"nrdI",0.0526708205306919,4.97277564923625,0.022064530217927,0.882799603714353,0.999366524090095,0.999366524090095
"nrdE",-0.0479363346941282,7.5788644637149,0.0873816255978252,0.76934386938297,0.999366524090095,0.999366524090095
"nrdF",0.309025052151828,6.66763440557453,1.52326461542474,0.226800085806662,0.999366524090095,0.999366524090095
"proV",0.0957245892474988,7.33047919917921,0.29951111406457,0.587790288151548,0.999366524090095,0.999366524090095
"proW",0.264995902661083,5.4342710371443,1.38699838112524,0.247151350384943,0.999366524090095,0.999366524090095
"proX",0.000733077451726967,5.66716122838097,8.50670903549989e-06,0.997690045152384,0.999366524090095,0.999366524090095
"SL1344_2797",0.210592697543424,5.50392126633472,1.0858263155546,0.304805462361423,0.999366524090095,0.999366524090095
"emrR",-0.0525772984038651,6.93287630406555,0.103331563157133,0.749850188101605,0.999366524090095,0.999366524090095
"emrA",0.262054012310529,6.89352843798119,2.19658752083174,0.147594899646511,0.999366524090095,0.999366524090095
"emrB",0.126522796041667,6.94832426563616,0.623026028974809,0.435435702960335,0.999366524090095,0.999366524090095
"SL1344_2801",0.0585846133463967,4.44944703844252,0.025145510767938,0.874950145610194,0.999366524090095,0.999366524090095
"luxS",-0.0592130916986655,7.88216340029164,0.0743114654755452,0.787094965932139,0.999366524090095,0.999366524090095
"gshA",0.0659256167701629,7.43415274102552,0.206094249020087,0.652752286435953,0.999366524090095,0.999366524090095
"yqaA",-0.132656365368181,6.5536165448776,0.569486207617731,0.455697290929861,0.999366524090095,0.999366524090095
"yqaB",0.131429819366949,7.72914589540375,0.646640496713389,0.426944824418293,0.999366524090095,0.999366524090095
"csrA",0.0664779637160065,9.72620180357188,0.259596379739969,0.613713342603761,0.999366524090095,0.999366524090095
"alaS",-0.0202545743442347,9.22984254741807,0.017606821051254,0.895226026868701,0.999366524090095,0.999366524090095
"oraA",-0.140977751204986,5.56794567260224,0.567052357084776,0.456653854435876,0.999366524090095,0.999366524090095
"recA",-0.164363876108881,9.14342375226148,1.65172963690549,0.207474136164218,0.999366524090095,0.999366524090095
"ygaD",-0.187491410483229,6.16818379111791,1.27876285347177,0.266101720611153,0.999366524090095,0.999366524090095
"mltB",-0.16438863885842,6.72836929277905,1.02974374564635,0.317439204193481,0.999366524090095,0.999366524090095
"srlE",0.183459108494799,3.65591098051199,0.113430925323263,0.738356902687788,0.999366524090095,0.999366524090095
"gutD",0.0766850910495525,3.8122335816342,0.0281784259533569,0.867691964161978,0.999366524090095,0.999366524090095
"gutM",0.0929418517507351,4.36765928473651,0.0838742209543716,0.773886161854711,0.999366524090095,0.999366524090095
"srlR",-0.313007476837388,5.16283967756474,1.63696734401252,0.209468862654221,0.999366524090095,0.999366524090095
"gutQ",0.146817417698387,5.28632072679015,0.323620412332724,0.573206723611031,0.999366524090095,0.999366524090095
"norR",0.245680724537857,6.05263576188785,0.936363987963518,0.340098669805708,0.999366524090095,0.999366524090095
"norV",0.104064982809759,4.2233260450468,0.063915875604286,0.801944110878501,0.999366524090095,0.999366524090095
"norW",-0.0136320115166876,4.6251095516835,0.0010810597532161,0.973964398016395,0.999366524090095,0.999366524090095
"SL1344_2824",-0.0719865480641895,3.77663184346298,0.0221089657799143,0.88268254018624,0.999366524090095,0.999366524090095
"hycI",0.234975067609814,3.5559305328116,0.195190003323088,0.661449838192565,0.999366524090095,0.999366524090095
"hycF",1.19706800048407,3.32569320504071,3.07668170283253,0.0885005693709305,0.999366524090095,0.999366524090095
"hycE",0.7126165052735,4.18283933219759,1.22631939957643,0.276812703542022,0.999366524090095,0.999366524090095
"hycD",-0.384229103365676,4.54593217350567,0.261894158592278,0.612335562137799,0.999366524090095,0.999366524090095
"hycC",-0.907316517773298,4.90679222264985,2.97906252356105,0.0942599494200097,0.999366524090095,0.999366524090095
"SL1344_2834",-0.0486854135772969,3.62902418728628,0.00755049725359678,0.931269623269316,0.999366524090095,0.999366524090095
"hypB",0.325464127499525,4.33668209999277,1.10294663736213,0.301083037516969,0.999366524090095,0.999366524090095
"hypC",0.632736249485211,3.07459396699012,0.446322577597567,0.508630117351214,0.999366524090095,0.999366524090095
"hypD",0.448730080991605,4.93253941056774,1.64827085241151,0.20793940080504,0.999366524090095,0.999366524090095
"hypE",0.0957519592680051,5.58349356237214,0.165978156884821,0.686283978207693,0.999366524090095,0.999366524090095
"fhlA",-0.447871798101208,5.51114922255705,2.29013664989908,0.139508175955545,0.999366524090095,0.999366524090095
"ygbA",-0.127438659913122,4.03022806659827,0.0966464097772736,0.75780392196437,0.999366524090095,0.999366524090095
"sitA",-0.8558576071108,5.36867574719711,1.33683414122365,0.260442727318654,0.999366524090095,0.999366524090095
"sitB",0.474621855668324,5.21889121212869,0.951251971943821,0.338034981772996,0.999366524090095,0.999366524090095
"sitC",0.0194478396021439,4.76550099005503,0.000616341005341485,0.980418459187798,0.999366524090095,0.999366524090095
"sitD",0.051730183771287,5.81612929494723,0.0105157267679966,0.919247340910911,0.999366524090095,0.999366524090095
"sprB",0.708608685284754,4.73487438242595,1.65242522722282,0.210257514639489,0.999366524090095,0.999366524090095
"orgA",0.0700445896126392,7.32287610757355,0.11530618639498,0.736446299719198,0.999366524090095,0.999366524090095
"prgK",0.0654192722629753,6.52056573877942,0.0188982940963724,0.891944772759319,0.999366524090095,0.999366524090095
"prgJ",-0.441672248467312,5.05195740620558,0.599627682043952,0.446649584992574,0.999366524090095,0.999366524090095
"prgI",0.344048697465611,4.47428982509832,0.210074161083974,0.651201508918532,0.999366524090095,0.999366524090095
"prgH",-0.158363189431959,7.11539449041613,0.129210624256014,0.722803659832955,0.999366524090095,0.999366524090095
"hilD",0.375504758471014,7.05653319866935,1.40882232665614,0.247111487270184,0.999366524090095,0.999366524090095
"hilA",0.337061031727919,5.40413635321404,0.841142637450561,0.36633966063398,0.999366524090095,0.999366524090095
"iagB",0.371673286780622,4.50368810308736,0.928410058048978,0.34213028778521,0.999366524090095,0.999366524090095
"sptP",-0.00735151743143641,7.63753393386362,0.00123528747554163,0.972188786761173,0.999366524090095,0.999366524090095
"sicP",-0.2258474042274,5.68777468823726,0.741026397924475,0.395407133702057,0.999366524090095,0.999366524090095
"iacP",0.0655219042990782,6.74418426091869,0.110443793410171,0.741694891987455,0.999366524090095,0.999366524090095
"sipA",0.0454302436573058,6.98527590661392,0.0400644045328617,0.842656266575454,0.999366524090095,0.999366524090095
"sipD",0.0628360369447606,5.50448044624389,0.036205050764619,0.850339487843488,0.999366524090095,0.999366524090095
"sipC",0.280884341291625,7.55485742267755,0.204570232582464,0.655849116898853,0.999366524090095,0.999366524090095
"sipB",0.159392410588461,6.6314129819817,0.0719535253486629,0.791182850732055,0.999366524090095,0.999366524090095
"sicA",-0.217062463685232,5.15794021667437,0.0915386404101518,0.765153790621524,0.999366524090095,0.999366524090095
"spaS",-0.251341940381248,3.93735816914935,0.204220578491731,0.654226680917022,0.999366524090095,0.999366524090095
"spaR",0.0301673424606554,4.73559011461313,0.00382870276450561,0.951056650167377,0.999366524090095,0.999366524090095
"spaQ",-0.284609847042116,3.22057221526051,0.182778780480231,0.671741778503308,0.999366524090095,0.999366524090095
"spaP",-0.128440183652407,4.17701816668036,0.0540190842185758,0.817719017548687,0.999366524090095,0.999366524090095
"spaO",0.143180894029645,4.81015094051443,0.0962681800253257,0.758262851906707,0.999366524090095,0.999366524090095
"invJ",0.375519443935922,4.48969253591594,0.353666752166393,0.557258234281151,0.999366524090095,0.999366524090095
"invI",-0.517895458887268,4.00395212725529,1.20056222519466,0.28096732377327,0.999366524090095,0.999366524090095
"invC",-0.201163266898315,5.68748296132461,0.225953434529653,0.638643683990786,0.999366524090095,0.999366524090095
"invB",0.293455220208605,3.87959240545303,0.245628050299441,0.623898100745867,0.999366524090095,0.999366524090095
"invA",-0.0468262883707395,5.97258735139042,0.0104858496312659,0.919356599863185,0.999366524090095,0.999366524090095
"invE",-0.103939898968715,5.19718742674438,0.037731235004729,0.847642615122137,0.999366524090095,0.999366524090095
"invG",0.0017415327866897,6.32559686089357,1.40270923351318e-05,0.997045476019472,0.999366524090095,0.999366524090095
"invF",-0.308965822899895,5.15257918090883,0.441179560153723,0.512560453720701,0.999366524090095,0.999366524090095
"invH",-0.00254067723017419,4.92528124856043,4.16355019046162e-05,0.994892803106261,0.999366524090095,0.999366524090095
"SL1344_2880",0.1283738724172,6.03995608780975,0.38834270846396,0.537360868275166,0.999366524090095,0.999366524090095
"SL1344_2881",0.436986378746922,3.50179275444649,0.273544197708625,0.604466274703481,0.999366524090095,0.999366524090095
"SL1344_2884",-0.131752338293531,6.46251549117101,0.456566077505598,0.5038373789023,0.999366524090095,0.999366524090095
"SL1344_2885",0.164886732628057,5.803602931092,0.579518167950469,0.451788229827719,0.999366524090095,0.999366524090095
"SL1344_2885A",0.0229674882465234,4.23120302124684,0.00378283031869905,0.951320072234967,0.999366524090095,0.999366524090095
"pphB",0.166539000202807,4.15023383128243,0.148529246675728,0.702363407045491,0.999366524090095,0.999366524090095
"SL1344_2887",0.0458812527194133,5.38280138041232,0.0301467446561433,0.863194979002558,0.999366524090095,0.999366524090095
"mutS",-0.162042867931772,7.22341145751185,1.38205915333303,0.247978012426838,0.999366524090095,0.999366524090095
"SL1344_2889",0.473144165936207,3.91814737459396,1.06290294805783,0.309886413995514,0.999366524090095,0.999366524090095
"SL1344_2890",0.158918999807732,4.51874542989115,0.154488729340924,0.69675412547515,0.999366524090095,0.999366524090095
"SL1344_2891",0.384616342284449,4.24899534479746,1.05646250077693,0.311334320604565,0.999366524090095,0.999366524090095
"SL1344_2892",0.364601256487322,5.00406956098838,0.791077752146429,0.380070863907217,0.999366524090095,0.999366524090095
"SL1344_2893",0.0881174949571783,4.04452618794426,0.017021147312126,0.896973040139557,0.999366524090095,0.999366524090095
"hyi",-0.736965213042243,4.77456910765028,2.33090578733801,0.13747484659919,0.999366524090095,0.999366524090095
"ygbL",0.221813104321256,3.8479819456323,0.161987827804021,0.689871023571959,0.999366524090095,0.999366524090095
"ygbK",-1.00066016320405,7.34478087385545,1.62245967132263,0.216522329068338,0.999366524090095,0.999366524090095
"ygbJ",-1.25504372421157,3.32828109211398,2.14240225889227,0.153945041721971,0.999366524090095,0.999366524090095
"ygbI",0.110947334177766,5.64138326276433,0.248770043525112,0.621178056152407,0.999366524090095,0.999366524090095
"SL1344_2899",0.0718156197142327,5.1621748761331,0.0722662683961684,0.789701871552412,0.999366524090095,0.999366524090095
"SL1344_2900",0.830909990422159,3.7496985462789,1.03133218757246,0.317071776993001,0.999366524090095,0.999366524090095
"SL1344_2901",0.611066751157334,3.78246834835525,1.39446451084135,0.245908375489705,0.999366524090095,0.999366524090095
"rpoS",0.00671099123614174,8.2897859987526,0.00267066088536132,0.959089601222386,0.999366524090095,0.999366524090095
"nlpD",0.196027294999461,10.039486659138,1.94850186069534,0.171864606957557,0.999366524090095,0.999366524090095
"pcm",0.0843435898207164,6.57159682310374,0.304747317096284,0.5845590531434,0.999366524090095,0.999366524090095
"surE",0.163345773741207,6.16949317081283,0.711902595917258,0.404754089291153,0.999366524090095,0.999366524090095
"truD",0.126757226782182,6.73637200592143,0.704848943693802,0.407067417558819,0.999366524090095,0.999366524090095
"ispF",-0.0703640919374585,5.51246305646856,0.0942419230266867,0.76073846711567,0.999366524090095,0.999366524090095
"ispD",-0.209366065851894,6.13535252695594,1.16500996811628,0.288082975593817,0.999366524090095,0.999366524090095
"ftsB",0.0651433673622672,6.7847356628892,0.210708684409616,0.649155474193711,0.999366524090095,0.999366524090095
"ygbE",0.576885802972843,3.74099759901849,1.16919530977371,0.287233133782769,0.999366524090095,0.999366524090095
"cysC",-0.0994742389148416,5.15838339777934,0.0633187621817005,0.802884040473887,0.999366524090095,0.999366524090095
"cysN",0.176506146699333,4.9500700882812,0.470290569725384,0.497537882715974,0.999366524090095,0.999366524090095
"cysD",0.640826925355516,5.11843969147043,2.11633800722614,0.154973451925797,0.999366524090095,0.999366524090095
"iap",0.127098355487469,5.46451704553835,0.265164982477724,0.609950254557705,0.999366524090095,0.999366524090095
"ygbF",-0.00512271538664682,3.66650952052881,3.92242722590938e-05,0.995042727964753,0.999366524090095,0.999366524090095
"SL1344_2917",0.0858617703644972,4.34455428498983,0.0410598311607207,0.840639178121042,0.999366524090095,0.999366524090095
"SL1344_2919",0.290934099464292,5.05304634135985,1.09906387197956,0.301921929101353,0.999366524090095,0.999366524090095
"yghJ",-0.655412072067292,3.98228900119133,1.13390097124032,0.294504498233234,0.999366524090095,0.999366524090095
"SL1344_2921",-0.133109482816305,3.48612616245053,0.0499192030647683,0.824550886100946,0.999366524090095,0.999366524090095
"SL1344_2922",0.217965014064555,4.47256127483038,0.196515189124579,0.660377470575988,0.999366524090095,0.999366524090095
"sopD",0.0478291062593785,4.85810709824911,0.021467152954215,0.884385226221225,0.999366524090095,0.999366524090095
"cysH",-0.600671568763743,3.37012146681391,1.16392339309249,0.297323343889109,0.999366524090095,0.999366524090095
"cysI",0.0370630432396433,4.98526559229676,0.0119988053571019,0.913423717502137,0.999366524090095,0.999366524090095
"cysJ",-0.77887174404525,4.05527460294031,2.38103313127474,0.132142480856758,0.999366524090095,0.999366524090095
"ptpS",-0.0202905879767446,7.5884241696171,0.013374705771811,0.908616096024672,0.999366524090095,0.999366524090095
"SL1344_2929",-0.0389031513245605,5.11125604150763,0.0244672907283622,0.876633781529212,0.999366524090095,0.999366524090095
"ygcF",-0.00513960132469652,6.84942428086208,0.000799584363703377,0.977607844834386,0.999366524090095,0.999366524090095
"eno",-0.102309098998318,9.66745060469468,0.387861246207835,0.537611770991473,0.999366524090095,0.999366524090095
"pyrG",-0.0296317230955113,9.41787815314125,0.0653683553827658,0.799755775632536,0.999366524090095,0.999366524090095
"mazG",0.242935472929762,5.93878746728752,1.51328505796221,0.227144954853516,0.999366524090095,0.999366524090095
"SL1344_2935",0.154561352546668,4.26142602883122,0.207631006919883,0.651549055106811,0.999366524090095,0.999366524090095
"SL1344_2936",0.0688740717309653,7.01812900277569,0.133040831553374,0.717575608442997,0.999366524090095,0.999366524090095
"barA",-0.48819781890943,9.72462559200116,1.41650960267648,0.246668666743914,0.999366524090095,0.999366524090095
"SL1344_2940",0.206049520453281,4.7232827421037,0.473209304533768,0.496215708890399,0.999366524090095,0.999366524090095
"gudD",-0.0219649597604219,4.82342350598191,0.00429690364099512,0.948122264161348,0.999366524090095,0.999366524090095
"ygcY",-0.135306296930115,4.1991266265418,0.0601023600210163,0.807818913961203,0.999366524090095,0.999366524090095
"gudT",0.198155398139724,4.08295524410719,0.355642638470796,0.588907637811555,0.999366524090095,0.999366524090095
"SL1344_2944",-0.181209052328347,6.95432870801243,0.952027781400728,0.336146270347951,0.999366524090095,0.999366524090095
"yqcB",0.153532957869109,5.85134612773455,0.694117811783642,0.410625061543968,0.999366524090095,0.999366524090095
"yqcC",0.0691832384148023,5.3747554361373,0.0883225284764626,0.768142304613424,0.999366524090095,0.999366524090095
"syd",-0.041074040082796,7.37460096426698,0.0680996611144136,0.795709941259359,0.999366524090095,0.999366524090095
"queF",0.0239884968167233,6.63293148641323,0.0208740200417931,0.885982053189016,0.999366524090095,0.999366524090095
"ygdH",0.0119388178754715,7.53357170589259,0.00829772781261195,0.927958139646943,0.999366524090095,0.999366524090095
"sdaC",0.217100434998824,6.06579143777847,1.26252941663526,0.269102412012218,0.999366524090095,0.999366524090095
"sdaB",0.119704495630663,6.09769605013465,0.415145070531657,0.523725084641483,0.999366524090095,0.999366524090095
"exo",-0.0806327325773242,6.2679749671461,0.214718042626916,0.646068970021516,0.999366524090095,0.999366524090095
"fucO",0.364411680432609,4.77457135183851,0.875301620661907,0.356138609258724,0.999366524090095,0.999366524090095
"fucA",-0.435771268673693,3.31226089230737,0.316427998028196,0.577480096761495,0.999366524090095,0.999366524090095
"fucP",-0.0333846127501864,4.1906722341704,0.00439774613786124,0.951645295470321,0.999366524090095,0.999366524090095
"fucI",0.0895542245119196,3.9297868093833,0.0433824529438209,0.836258763969337,0.999366524090095,0.999366524090095
"fucK",-0.618452467013666,5.09979300963848,1.12024453525217,0.297937351567873,0.999366524090095,0.999366524090095
"fucR",-0.0204792042064571,5.59434442364437,0.005920813408124,0.939120235499851,0.999366524090095,0.999366524090095
"ygdE",0.118411599433425,7.45890967373597,0.942903108896734,0.338440910737773,0.999366524090095,0.999366524090095
"ygdD",-0.251016248045706,5.63480349578923,1.29011020137587,0.264029730663517,0.999366524090095,0.999366524090095
"ygdI",0.300197914985718,6.09781610745418,2.26407242754458,0.141707938906038,0.999366524090095,0.999366524090095
"csdA",0.158106649478373,6.03396582126299,0.735799213494979,0.397060988615537,0.999366524090095,0.999366524090095
"ygdK",0.0361343933274096,5.4883830608286,0.0140705798244977,0.906280096040264,0.999366524090095,0.999366524090095
"SL1344_2966",-0.456642344615971,6.50950474177662,2.4601618601302,0.12689776452194,0.999366524090095,0.999366524090095
"ygdL",-0.0692765651021465,7.70114733517823,0.296413573705274,0.589719166769051,0.999366524090095,0.999366524090095
"mltA",0.171711483742677,7.61475201297516,1.11130474797811,0.29928770342709,0.999366524090095,0.999366524090095
"amiC",0.0823181311321749,8.26421223580494,0.329899627599009,0.569527260473408,0.999366524090095,0.999366524090095
"argA",-0.10320500451978,6.06005187703408,0.221524820777052,0.64090848929298,0.999366524090095,0.999366524090095
"recB",0.0595555920096259,6.98390998484789,0.165901600462874,0.68635232047668,0.999366524090095,0.999366524090095
"ptr",0.116775363838666,7.02607446673235,0.688699909846532,0.412439049045356,0.999366524090095,0.999366524090095
"recC",-0.112722336498263,7.00679052262333,0.652068597878647,0.425029258115582,0.999366524090095,0.999366524090095
"comO",-0.773800055093272,5.30003005061375,1.42257981778327,0.241927536927605,0.999366524090095,0.999366524090095
"thyA",-0.0314974752950415,6.48223228040284,0.0344988454008041,0.853761616552251,0.999366524090095,0.999366524090095
"lgt",-0.0274100048229527,6.85007794975857,0.0191209109044155,0.890842216922493,0.999366524090095,0.999366524090095
"ptsP",0.0192459252227331,7.57325361943663,0.0225438987433415,0.881543022421183,0.999366524090095,0.999366524090095
"nudH",-0.00182039134030267,7.18834677625781,0.000178636852872784,0.989414885698813,0.999366524090095,0.999366524090095
"mutH",-0.0522043375631039,7.62817541608053,0.0957205791062943,0.758929049353997,0.999366524090095,0.999366524090095
"ygdQ",-0.131709742769979,8.12242902941573,1.0687340634682,0.308583270338849,0.999366524090095,0.999366524090095
"ygdR",0.376667662611177,4.62696552051453,1.16347685252253,0.288395103283479,0.999366524090095,0.999366524090095
"tas",-0.0419907203282473,5.82070445884049,0.032391648962573,0.858247131108774,0.999366524090095,0.999366524090095
"ygeD",0.137097234628309,6.42115364251559,0.765143501983084,0.38790654246005,0.999366524090095,0.999366524090095
"aas",0.0804513977433842,7.25411362552022,0.303708985705811,0.585196897553067,0.999366524090095,0.999366524090095
"galR",0.105805521597696,6.25625322058586,0.375131434545685,0.544325640337226,0.999366524090095,0.999366524090095
"SL1344_2990",-0.0754688207331238,5.86936810601455,0.171931288197356,0.681025117357938,0.999366524090095,0.999366524090095
"lysA",0.0903037283642162,6.91201346985254,0.146536479498392,0.704267966410717,0.999366524090095,0.999366524090095
"lysR",-0.0588129689748301,6.04365097507608,0.112521712810234,0.739367664302896,0.999366524090095,0.999366524090095
"ygeA",0.0672038351021432,6.83751055675544,0.0355165513815059,0.851953290433055,0.999366524090095,0.999366524090095
"araE",0.0261186759230796,4.76170973533839,0.00623936193031348,0.93750739225564,0.999366524090095,0.999366524090095
"kduD",-0.305741773194575,4.84475941975969,1.07509646946572,0.307169749173836,0.999366524090095,0.999366524090095
"kduI",-0.0849474658945213,6.98317425902628,0.012841788318555,0.910807421245041,0.999366524090095,0.999366524090095
"yqeF",-0.493317164258556,4.53190129468729,2.41934485132803,0.145733156495919,0.999366524090095,0.999366524090095
"SL1344_2998",-0.0414515549269762,5.39871512165224,0.020130838833798,0.888015912510416,0.999366524090095,0.999366524090095
"SL1344_2999",-0.117492926375515,5.06093307833083,0.190094018688063,0.665614771721819,0.999366524090095,0.999366524090095
"SL1344_3000",-0.134178972928269,7.0953318194033,0.689041263167621,0.412324402568648,0.999366524090095,0.999366524090095
"yohL",-0.0724399532907391,6.18742175027683,0.0852038227644345,0.772251728159576,0.999366524090095,0.999366524090095
"yohM",-0.231201471050817,4.51884777734808,0.767331110170026,0.387236533301306,0.999366524090095,0.999366524090095
"STM3025",0.45426377160985,4.91245899246204,2.90193819686862,0.0976665674161589,0.999366524090095,0.999366524090095
"STM3026",-0.383977829703624,5.26313421070484,1.04828261673911,0.313186403091844,0.999366524090095,0.999366524090095
"stdC",0.0202716779539967,3.48899252760125,0.000682323737778968,0.979314418838691,0.999366524090095,0.999366524090095
"stdB",-0.471809182890807,5.30752174997488,0.735130656087145,0.398229151754559,0.999366524090095,0.999366524090095
"stdA",-0.566978674405271,3.23324309541158,0.755433787931709,0.390900972977007,0.999366524090095,0.999366524090095
"SL1344_3009",-0.108875567697764,5.07023777866809,0.121838924386401,0.729217077632053,0.999366524090095,0.999366524090095
"SL1344_3010",-0.481630038469817,4.80648409781744,2.43192901384998,0.128216174200245,0.999366524090095,0.999366524090095
"SL1344_3011",-0.242108818384479,4.85779659105851,0.927750982871159,0.342299384689822,0.999366524090095,0.999366524090095
"SL1344_3012",0.0098956368608727,5.88652149910033,0.00220458956712144,0.962827400230595,0.999366524090095,0.999366524090095
"SL1344_3013",0.200383948222028,5.37814236579413,0.618943024325941,0.436930406041608,0.999366524090095,0.999366524090095
"SL1344_3014",0.162794770420931,7.49837605326103,1.35831922107653,0.252000543796559,0.999366524090095,0.999366524090095
"idi",0.0889839021906995,6.34384598046937,0.332905431235179,0.567782469632294,0.999366524090095,0.999366524090095
"lysS",-0.0457523228733667,9.47016207758098,0.0770194198207663,0.7830710316481,0.999366524090095,0.999366524090095
"prfB",-0.171225175467383,8.582047244029,2.10380637480554,0.156164535336425,0.999366524090095,0.999366524090095
"recJ",-0.0496587021559052,8.34086013749965,0.0635664554665927,0.802484619322919,0.999366524090095,0.999366524090095
"dsbC",-0.0501995457256425,5.93269640754799,0.056930911409908,0.812857178353356,0.999366524090095,0.999366524090095
"xerD",-0.0745754724037179,6.59916443273154,0.224391000156653,0.638764599086401,0.999366524090095,0.999366524090095
"fldB",-0.0172450855160107,6.95622844612414,0.0139144068961825,0.906799165443233,0.999366524090095,0.999366524090095
"ygfY",-0.0629902246784172,5.89434277170496,0.0996023635876269,0.754250811445572,0.999366524090095,0.999366524090095
